id,study_id,contrast_id,x,y,z,space
16949303-1,16949303,1,-28.215525530481532,-49.62738545214224,57.293519905169006,mni152_2mm
16949303-1,16949303,1,-29.311840160560827,-42.231939159412725,56.685908083463374,mni152_2mm
16949303-1,16949303,1,18.816671513783803,-66.77816389450828,51.50039724353189,mni152_2mm
16949303-1,16949303,1,-15.439970191457355,-64.32479982796869,44.996940604477814,mni152_2mm
16949303-1,16949303,1,-48.60343751888785,-36.345393570636055,51.95303780858299,mni152_2mm
16949303-1,16949303,1,3.5208288510535746,-23.11255541151263,25.710159060755988,mni152_2mm
16949303-1,16949303,1,3.5208288510535746,-23.11255541151263,25.710159060755988,mni152_2mm
16949303-1,16949303,1,3.504309428975659,-23.283881036656304,23.494316345308466,mni152_2mm
16949303-1,16949303,1,3.520146256550863,-27.513508917658548,23.848843943532337,mni152_2mm
16949303-1,16949303,1,4.588746438373551,-27.507106418634137,23.8360324683462,mni152_2mm
16949303-1,16949303,1,4.588746438373551,-27.507106418634137,23.8360324683462,mni152_2mm
16949303-1,16949303,1,-48.60343751888785,-36.345393570636055,51.95303780858299,mni152_2mm
16949303-1,16949303,1,18.800493388957243,-64.749012766579,50.2152120866962,mni152_2mm
16949303-1,16949303,1,-29.415734854547303,-74.0665674532962,30.36164597021268,mni152_2mm
16949303-1,16949303,1,-29.415734854547303,-74.0665674532962,30.36164597021268,mni152_2mm
16949303-1,16949303,1,-29.415734854547303,-74.0665674532962,30.36164597021268,mni152_2mm
16949303-1,16949303,1,1.383628487408199,-23.125360409561445,25.73578201112826,mni152_2mm
16949303-1,16949303,1,29.32061839190225,-70.79919753391759,26.06735506313595,mni152_2mm
16949303-1,16949303,1,-15.53082701288589,-65.2670907662589,32.809805669516436,mni152_2mm
16949303-1,16949303,1,3.5208288510535746,-23.11255541151263,25.710159060755988,mni152_2mm
16949303-1,16949303,1,-15.89204304172301,3.705296913466184,13.647317626226261,mni152_2mm
16949303-1,16949303,1,-21.904406161018322,-59.418831221149674,40.19896452691975,mni152_2mm
16949303-1,16949303,1,-15.89204304172301,3.705296913466184,13.647317626226261,mni152_2mm
16949303-1,16949303,1,20.856325471095996,-84.25405688908278,31.753746989747665,mni152_2mm
16949303-1,16949303,1,37.96075432528612,-40.14208184323308,50.16191455900599,mni152_2mm
16949303-1,16949303,1,37.95249461424716,-40.22774465580492,49.05399320128224,mni152_2mm
16949303-1,16949303,1,37.95249461424716,-40.22774465580492,49.05399320128224,mni152_2mm
16949303-1,16949303,1,37.95249461424716,-40.22774465580492,49.05399320128224,mni152_2mm
16949303-1,16949303,1,-29.311840160560827,-42.231939159412725,56.685908083463374,mni152_2mm
16949303-1,16949303,1,-28.24323997873814,-42.22553666038832,56.673096608277234,mni152_2mm
16949303-1,16949303,1,-0.6957538989644725,-22.5385257196074,33.516854465566865,mni152_2mm
16949303-1,16949303,1,-28.23204495255945,-49.798711077285915,55.077677189721484,mni152_2mm
16949303-1,16949303,1,36.857545173173285,-24.030391350783564,52.1690116140239,mni152_2mm
16949303-1,16949303,1,0.7357959111985319,-48.42656422762118,70.24266636782843,mni152_2mm
16949303-1,16949303,1,0.7357959111985319,-48.42656422762118,70.24266636782843,mni152_2mm
16949303-1,16949303,1,-0.6222354542390323,-53.63164191973285,30.547572764071116,mni152_2mm
16949303-1,16949303,1,-0.6222354542390323,-53.63164191973285,30.547572764071116,mni152_2mm
16949303-1,16949303,1,-0.6222354542390323,-53.63164191973285,30.547572764071116,mni152_2mm
16949303-1,16949303,1,0.44636472758365553,-53.62523942070844,30.534761288884976,mni152_2mm
16949303-1,16949303,1,0.44636472758365553,-53.62523942070844,30.534761288884976,mni152_2mm
16949303-1,16949303,1,0.4876632827784442,-53.19692535784925,36.07436807750378,mni152_2mm
16949303-1,16949303,1,0.4876632827784442,-53.19692535784925,36.07436807750378,mni152_2mm
16949303-1,16949303,1,15.517625066127712,-83.14299960138244,32.837093823846146,mni152_2mm
16949303-1,16949303,1,22.006293934425305,-64.72980526950577,50.17677766113778,mni152_2mm
16949303-1,16949303,1,-15.459766225926362,-59.03776497671588,44.55378110669797,mni152_2mm
16949303-1,16949303,1,4.905073115619855,-61.574361530572794,51.22378692317183,mni152_2mm
16949303-1,16949303,1,25.037753016443656,-45.647819088533936,35.15928085133086,mni152_2mm
16949303-1,16949303,1,31.511131291546292,-46.06717137663519,42.92649340383633,mni152_2mm
16949303-1,16949303,1,31.511131291546292,-46.06717137663519,42.92649340383633,mni152_2mm
16949303-1,16949303,1,31.453313314273586,-46.66681106463805,35.17104389977,mni152_2mm
16949303-1,16949303,1,31.449354107379783,-45.60940409438749,35.082412000214035,mni152_2mm
16949303-1,16949303,1,25.037753016443656,-45.647819088533936,35.15928085133086,mni152_2mm
16949303-1,16949303,1,25.037753016443656,-45.647819088533936,35.15928085133086,mni152_2mm
16949303-1,16949303,1,27.67158492282513,68.17248035212918,6.625306292868057,mni152_2mm
16949303-1,16949303,1,25.02123359436574,-45.81914471367761,32.94343813588334,mni152_2mm
16949303-1,16949303,1,25.044988835728546,-52.163586535180976,33.475229533219135,mni152_2mm
16949303-1,16949303,1,32.525190108487365,-52.11876904201012,33.38554920691618,mni152_2mm
16949303-1,16949303,1,-20.834987024570456,-27.54834720885329,53.126726972743214,mni152_2mm
16949303-1,16949303,1,-4.671712560092259,-65.60462346507919,55.01738187124222,mni152_2mm
16949303-1,16949303,1,-30.54699975216809,-52.75350492216572,30.81766216972699,mni152_2mm
16949303-1,16949303,1,4.905073115619855,-61.574361530572794,51.22378692317183,mni152_2mm
16949303-1,16949303,1,-15.53082701288589,-65.2670907662589,32.809805669516436,mni152_2mm
16949303-1,16949303,1,4.938111959775686,-61.23171028028544,55.65547235406687,mni152_2mm
16949303-1,16949303,1,-20.834987024570456,-27.54834720885329,53.126726972743214,mni152_2mm
16949303-1,16949303,1,4.905073115619855,-61.574361530572794,51.22378692317183,mni152_2mm
16949303-1,16949303,1,64.48919848947084,-19.947496526045544,33.66601203782433,mni152_2mm
16949303-1,16949303,1,-49.7181144174243,-67.58678467554108,33.39703667458477,mni152_2mm
16949303-1,16949303,1,-49.7181144174243,-67.58678467554108,33.39703667458477,mni152_2mm
16949303-1,16949303,1,-49.7181144174243,-67.58678467554108,33.39703667458477,mni152_2mm
16949303-1,16949303,1,-0.6957538989644725,-22.5385257196074,33.516854465566865,mni152_2mm
16949303-1,16949303,1,1.6218634955389701,-82.16882511844918,32.915011101709965,mni152_2mm
16949303-1,16949303,1,-13.36263558859282,-78.11449503636048,31.631922798368254,mni152_2mm
16949303-1,16949303,1,-13.36263558859282,-78.11449503636048,31.631922798368254,mni152_2mm
16949303-1,16949303,1,-0.4326033975943602,-53.86187398365355,55.09910643310579,mni152_2mm
16949303-1,16949303,1,9.929426049843547,37.31047607328244,49.56449103487874,mni152_2mm
16949303-1,16949303,1,9.929426049843547,37.31047607328244,49.56449103487874,mni152_2mm
16949303-1,16949303,1,9.929426049843547,37.31047607328244,49.56449103487874,mni152_2mm
16949303-1,16949303,1,64.48919848947084,-19.947496526045544,33.66601203782433,mni152_2mm
16949303-1,16949303,1,20.83257022973319,-77.90961506757942,31.221955592411863,mni152_2mm
16949303-1,16949303,1,-13.848389207647388,33.28534130962427,13.373570583645613,mni152_2mm
16949303-1,16949303,1,4.910397511519079,-53.829861488531506,55.0350490571751,mni152_2mm
16949303-1,16949303,1,20.864585182134952,-84.16839407651095,32.86166834747142,mni152_2mm
16949303-1,16949303,1,0.4907349580406458,-33.39263458019263,44.45028610501022,mni152_2mm
16949303-1,16949303,1,0.4907349580406458,-33.39263458019263,44.45028610501022,mni152_2mm
16949303-1,16949303,1,0.35857958141732216,-34.76323958134202,26.72354438143004,mni152_2mm
16949303-1,16949303,1,15.517625066127712,-83.14299960138244,32.837093823846146,mni152_2mm
16949303-1,16949303,1,-2.902649860563955,-19.978749494907397,25.52113221320491,mni152_2mm
16949303-1,16949303,1,-2.902649860563955,-19.978749494907397,25.52113221320491,mni152_2mm
16949303-1,16949303,1,20.864585182134952,-84.16839407651095,32.86166834747142,mni152_2mm
16949303-1,16949303,1,-19.635733015252335,-62.43637472809738,56.03876818290399,mni152_2mm
16949303-1,16949303,1,0.30315068490410824,-19.959541997834172,25.482697787646497,mni152_2mm
17150984-1,17150984,1,-21.0,-64.0,-6.0,mni152_2mm
17150984-1,17150984,1,37.0,38.0,-9.0,mni152_2mm
17150984-1,17150984,1,26.0,-7.0,-9.0,mni152_2mm
17150984-1,17150984,1,5.0,23.0,16.0,mni152_2mm
17150984-1,17150984,1,-9.0,-6.0,-12.0,mni152_2mm
17150984-1,17150984,1,54.0,3.0,-21.0,mni152_2mm
17150984-1,17150984,1,9.0,-15.0,-15.0,mni152_2mm
17150984-1,17150984,1,38.0,-33.0,-24.0,mni152_2mm
17150984-1,17150984,1,12.0,-29.0,-27.0,mni152_2mm
17150984-1,17150984,1,-21.0,-41.0,-32.0,mni152_2mm
17150984-1,17150984,1,-52.0,-11.0,-6.0,mni152_2mm
17150984-1,17150984,1,-44.0,7.0,5.0,mni152_2mm
17150984-1,17150984,1,54.0,-10.0,-5.0,mni152_2mm
17150984-1,17150984,1,-13.0,-49.0,4.0,mni152_2mm
17150984-1,17150984,1,-51.0,12.0,-8.0,mni152_2mm
17150984-1,17150984,1,-43.0,28.0,-1.0,mni152_2mm
17150984-1,17150984,1,-16.0,19.0,1.0,mni152_2mm
17150984-1,17150984,1,-31.0,-61.0,6.0,mni152_2mm
17150984-1,17150984,1,12.0,-69.0,24.0,mni152_2mm
17150984-1,17150984,1,11.0,2.0,44.0,mni152_2mm
17150984-1,17150984,1,-28.0,27.0,-12.0,mni152_2mm
17150984-1,17150984,1,20.0,20.0,-17.0,mni152_2mm
17150984-1,17150984,1,-55.0,-11.0,-23.0,mni152_2mm
17150984-1,17150984,1,20.0,-44.0,-26.0,mni152_2mm
17150984-1,17150984,1,34.0,-7.0,53.0,mni152_2mm
17150984-1,17150984,1,9.0,-33.0,37.0,mni152_2mm
17150984-1,17150984,1,14.0,-12.0,-1.0,mni152_2mm
17150984-1,17150984,1,42.0,-7.0,40.0,mni152_2mm
17150984-1,17150984,1,21.0,6.0,53.0,mni152_2mm
17150984-1,17150984,1,6.0,-60.0,12.0,mni152_2mm
17150984-1,17150984,1,-12.0,-6.0,49.0,mni152_2mm
17150984-1,17150984,1,-15.0,-54.0,34.0,mni152_2mm
17150984-1,17150984,1,-6.0,-5.0,37.0,mni152_2mm
17150984-1,17150984,1,12.0,-52.0,37.0,mni152_2mm
17150984-1,17150984,1,45.0,-9.0,39.0,mni152_2mm
17150984-1,17150984,1,6.0,-38.0,41.0,mni152_2mm
17150984-1,17150984,1,-38.0,-11.0,42.0,mni152_2mm
17150984-1,17150984,1,-2.0,6.0,46.0,mni152_2mm
17150984-1,17150984,1,-36.0,6.0,-4.0,mni152_2mm
17150984-1,17150984,1,-20.0,-1.0,49.0,mni152_2mm
17150984-1,17150984,1,-2.0,-34.0,49.0,mni152_2mm
17150984-1,17150984,1,21.0,-29.0,-12.0,mni152_2mm
17150984-1,17150984,1,-9.0,-61.0,-8.0,mni152_2mm
17150984-1,17150984,1,-3.0,-7.0,-11.0,mni152_2mm
17150984-1,17150984,1,13.0,7.0,-12.0,mni152_2mm
17150984-1,17150984,1,39.0,-21.0,53.0,mni152_2mm
17150984-1,17150984,1,-21.0,-56.0,-21.0,mni152_2mm
17150984-1,17150984,1,-31.0,18.0,-12.0,mni152_2mm
17150984-1,17150984,1,42.0,14.0,-21.0,mni152_2mm
17150984-1,17150984,1,31.0,-11.0,-24.0,mni152_2mm
17150984-1,17150984,1,4.0,-21.0,-26.0,mni152_2mm
17150984-1,17150984,1,38.0,-26.0,-31.0,mni152_2mm
17150984-1,17150984,1,-43.0,-28.0,-21.0,mni152_2mm
17150984-1,17150984,1,0.0,-49.0,53.0,mni152_2mm
17150984-1,17150984,1,-8.0,-12.0,31.0,mni152_2mm
17150984-1,17150984,1,-12.0,-50.0,28.0,mni152_2mm
17150984-1,17150984,1,45.0,-23.0,-18.0,mni152_2mm
17150984-1,17150984,1,16.0,-9.0,-4.0,mni152_2mm
17150984-1,17150984,1,36.0,-19.0,48.0,mni152_2mm
17150984-1,17150984,1,-47.0,-23.0,40.0,mni152_2mm
17150984-1,17150984,1,-22.0,-48.0,-26.0,mni152_2mm
17150984-1,17150984,1,38.0,-3.0,7.0,mni152_2mm
17150984-1,17150984,1,46.0,24.0,-4.0,mni152_2mm
17150984-1,17150984,1,9.0,25.0,24.0,mni152_2mm
17150984-1,17150984,1,-9.0,1.0,26.0,mni152_2mm
17150984-1,17150984,1,13.0,18.0,26.0,mni152_2mm
17150984-1,17150984,1,42.0,6.0,26.0,mni152_2mm
17150984-1,17150984,1,23.0,-23.0,26.0,mni152_2mm
17150984-1,17150984,1,47.0,26.0,18.0,mni152_2mm
17150984-1,17150984,1,60.0,-19.0,19.0,mni152_2mm
17150984-1,17150984,1,-24.0,26.0,22.0,mni152_2mm
17150984-1,17150984,1,-39.0,0.0,27.0,mni152_2mm
17150984-1,17150984,1,16.0,-30.0,27.0,mni152_2mm
17150984-1,17150984,1,-58.0,-26.0,1.0,mni152_2mm
17150984-1,17150984,1,-20.0,-22.0,28.0,mni152_2mm
17150984-1,17150984,1,56.0,6.0,16.0,mni152_2mm
17150984-1,17150984,1,35.0,-52.0,31.0,mni152_2mm
17150984-1,17150984,1,-51.0,10.0,18.0,mni152_2mm
17150984-1,17150984,1,16.0,14.0,12.0,mni152_2mm
17150984-1,17150984,1,43.0,34.0,12.0,mni152_2mm
17150984-1,17150984,1,-43.0,27.0,15.0,mni152_2mm
17150984-1,17150984,1,54.0,14.0,19.0,mni152_2mm
17150984-1,17150984,1,38.0,22.0,23.0,mni152_2mm
17150984-1,17150984,1,-47.0,11.0,24.0,mni152_2mm
17150984-1,17150984,1,-31.0,-23.0,23.0,mni152_2mm
17150984-1,17150984,1,5.0,13.0,31.0,mni152_2mm
17150984-1,17150984,1,-1.0,20.0,46.0,mni152_2mm
17150984-1,17150984,1,-5.0,-7.0,34.0,mni152_2mm
17150984-1,17150984,1,47.0,-7.0,38.0,mni152_2mm
17150984-1,17150984,1,21.0,-16.0,27.0,mni152_2mm
17150984-1,17150984,1,-20.0,-28.0,36.0,mni152_2mm
17150984-1,17150984,1,29.0,14.0,48.0,mni152_2mm
17150984-1,17150984,1,-14.0,-7.0,-4.0,mni152_2mm
17150984-1,17150984,1,34.0,28.0,-4.0,mni152_2mm
17150984-1,17150984,1,40.0,1.0,43.0,mni152_2mm
17150984-1,17150984,1,-6.0,-8.0,-1.0,mni152_2mm
17150984-1,17150984,1,-29.0,14.0,0.0,mni152_2mm
17150984-1,17150984,1,-20.0,15.0,2.0,mni152_2mm
17150984-1,17150984,1,-13.0,-52.0,2.0,mni152_2mm
17150984-1,17150984,1,10.0,-60.0,2.0,mni152_2mm
17150984-1,17150984,1,39.0,-14.0,8.0,mni152_2mm
17150984-1,17150984,1,-16.0,2.0,10.0,mni152_2mm
17150984-1,17150984,1,-45.0,-13.0,10.0,mni152_2mm
17150984-1,17150984,1,-22.0,-57.0,3.0,mni152_2mm
17150984-1,17150984,1,42.0,-29.0,2.0,mni152_2mm
17150984-1,17150984,1,13.0,-29.0,30.0,mni152_2mm
17150984-1,17150984,1,31.0,-48.0,34.0,mni152_2mm
17150984-1,17150984,1,13.0,36.0,22.0,mni152_2mm
17150984-1,17150984,1,-44.0,22.0,18.0,mni152_2mm
17150984-1,17150984,1,-9.0,-17.0,11.0,mni152_2mm
17150984-1,17150984,1,42.0,-52.0,-4.0,mni152_2mm
17150984-1,17150984,1,39.0,-49.0,-8.0,mni152_2mm
17150984-1,17150984,1,20.0,4.0,4.0,mni152_2mm
17150984-1,17150984,1,-44.0,-44.0,-36.0,mni152_2mm
17150984-1,17150984,1,-36.0,10.0,42.0,mni152_2mm
17150984-1,17150984,1,-5.0,-3.0,38.0,mni152_2mm
17150984-1,17150984,1,-38.0,-10.0,38.0,mni152_2mm
17150984-1,17150984,1,-4.0,-72.0,17.0,mni152_2mm
17150984-1,17150984,1,-43.0,-49.0,-8.0,mni152_2mm
17346989-1,17346989,1,-33.0,-54.0,-15.0,mni152_2mm
17346989-1,17346989,1,-33.0,-30.0,3.0,mni152_2mm
17346989-1,17346989,1,-36.0,-78.0,18.0,mni152_2mm
17346989-1,17346989,1,-27.0,3.0,63.0,mni152_2mm
17346989-1,17346989,1,6.0,-60.0,-39.0,mni152_2mm
17346989-1,17346989,1,-48.0,33.0,27.0,mni152_2mm
17346989-1,17346989,1,36.0,33.0,3.0,mni152_2mm
17346989-1,17346989,1,-45.0,6.0,27.0,mni152_2mm
17346989-1,17346989,1,24.0,9.0,57.0,mni152_2mm
17346989-1,17346989,1,-6.0,18.0,24.0,mni152_2mm
17346989-1,17346989,1,33.0,-75.0,30.0,mni152_2mm
17346989-1,17346989,1,-30.0,24.0,0.0,mni152_2mm
17346989-1,17346989,1,9.0,6.0,30.0,mni152_2mm
17346989-1,17346989,1,3.0,-24.0,-12.0,mni152_2mm
17346989-1,17346989,1,-39.0,-54.0,-3.0,mni152_2mm
17346989-1,17346989,1,6.0,-63.0,-39.0,mni152_2mm
17346989-1,17346989,1,30.0,-72.0,-33.0,mni152_2mm
17346989-1,17346989,1,6.0,-81.0,-33.0,mni152_2mm
17346989-1,17346989,1,0.0,-33.0,-33.0,mni152_2mm
17346989-1,17346989,1,18.0,18.0,42.0,mni152_2mm
17346989-1,17346989,1,18.0,0.0,3.0,mni152_2mm
17346989-1,17346989,1,-9.0,-75.0,-36.0,mni152_2mm
17346989-1,17346989,1,24.0,-21.0,6.0,mni152_2mm
17346989-1,17346989,1,-54.0,9.0,-18.0,mni152_2mm
17346989-1,17346989,1,-42.0,-33.0,3.0,mni152_2mm
17346989-1,17346989,1,-24.0,-66.0,60.0,mni152_2mm
17346989-1,17346989,1,-27.0,-48.0,-6.0,mni152_2mm
17346989-1,17346989,1,9.0,36.0,42.0,mni152_2mm
17346989-1,17346989,1,30.0,-42.0,-9.0,mni152_2mm
17346989-1,17346989,1,36.0,-66.0,-15.0,mni152_2mm
17346989-1,17346989,1,-33.0,-63.0,-18.0,mni152_2mm
17346989-1,17346989,1,6.0,-81.0,-36.0,mni152_2mm
17346989-1,17346989,1,9.0,-30.0,-24.0,mni152_2mm
17346989-1,17346989,1,18.0,-48.0,0.0,mni152_2mm
17346989-1,17346989,1,-21.0,-57.0,-15.0,mni152_2mm
17346989-1,17346989,1,-27.0,-72.0,24.0,mni152_2mm
17346989-1,17346989,1,-15.0,-93.0,0.0,mni152_2mm
17346989-1,17346989,1,-18.0,-78.0,48.0,mni152_2mm
17346989-1,17346989,1,30.0,-54.0,51.0,mni152_2mm
17346989-1,17346989,1,-30.0,-78.0,3.0,mni152_2mm
17346989-1,17346989,1,48.0,0.0,54.0,mni152_2mm
17346989-1,17346989,1,21.0,-93.0,12.0,mni152_2mm
17346989-1,17346989,1,-45.0,30.0,12.0,mni152_2mm
17346989-1,17346989,1,-39.0,-78.0,-12.0,mni152_2mm
17346989-1,17346989,1,-12.0,-36.0,57.0,mni152_2mm
17346989-1,17346989,1,-24.0,-21.0,66.0,mni152_2mm
17346989-1,17346989,1,-42.0,-12.0,54.0,mni152_2mm
17346989-1,17346989,1,21.0,-27.0,66.0,mni152_2mm
17346989-1,17346989,1,-42.0,15.0,30.0,mni152_2mm
17346989-1,17346989,1,-45.0,-6.0,45.0,mni152_2mm
17346989-1,17346989,1,54.0,33.0,21.0,mni152_2mm
17346989-1,17346989,1,30.0,42.0,-12.0,mni152_2mm
17346989-1,17346989,1,-30.0,33.0,-12.0,mni152_2mm
17346989-1,17346989,1,-42.0,-66.0,-21.0,mni152_2mm
17346989-1,17346989,1,-30.0,-3.0,15.0,mni152_2mm
17346989-1,17346989,1,33.0,-63.0,60.0,mni152_2mm
17346989-1,17346989,1,51.0,-9.0,42.0,mni152_2mm
17346989-1,17346989,1,-21.0,-24.0,-6.0,mni152_2mm
17372726-1,17372726,1,54.0,-37.0,35.0,mni152_2mm
17372726-1,17372726,1,-36.0,-81.0,4.0,mni152_2mm
17372726-1,17372726,1,-24.0,-11.0,6.0,mni152_2mm
17372726-1,17372726,1,16.0,-80.0,39.0,mni152_2mm
17372726-1,17372726,1,36.0,-15.0,45.0,mni152_2mm
17372726-1,17372726,1,52.0,0.0,44.0,mni152_2mm
17372726-1,17372726,1,-48.0,-9.0,50.0,mni152_2mm
17372726-1,17372726,1,-50.0,-11.0,49.0,mni152_2mm
17372726-1,17372726,1,-42.0,-80.0,-6.0,mni152_2mm
17372726-1,17372726,1,4.0,-86.0,34.0,mni152_2mm
17372726-1,17372726,1,48.0,-70.0,2.0,mni152_2mm
17372726-1,17372726,1,2.0,-65.0,18.0,mni152_2mm
17372726-1,17372726,1,16.0,-48.0,58.0,mni152_2mm
17372726-1,17372726,1,-6.0,-3.0,57.0,mni152_2mm
17372726-1,17372726,1,-26.0,-10.0,63.0,mni152_2mm
17372726-1,17372726,1,34.0,-83.0,4.0,mni152_2mm
17372726-1,17372726,1,-20.0,-86.0,-8.0,mni152_2mm
17372726-1,17372726,1,26.0,-66.0,54.0,mni152_2mm
17372726-1,17372726,1,52.0,6.0,38.0,mni152_2mm
17372726-1,17372726,1,26.0,-9.0,61.0,mni152_2mm
17372726-1,17372726,1,-28.0,-48.0,52.0,mni152_2mm
17372726-1,17372726,1,-52.0,-69.0,9.0,mni152_2mm
17372726-1,17372726,1,26.0,-61.0,62.0,mni152_2mm
17372726-1,17372726,1,-61.0,-10.0,28.0,mni152_2mm
17372726-1,17372726,1,26.0,-7.0,50.0,mni152_2mm
17372726-1,17372726,1,-26.0,-54.0,52.0,mni152_2mm
17372726-1,17372726,1,10.0,-77.0,13.0,mni152_2mm
17372726-1,17372726,1,50.0,-44.0,19.0,mni152_2mm
17372726-1,17372726,1,0.0,-5.0,61.0,mni152_2mm
17372726-1,17372726,1,-26.0,-7.0,50.0,mni152_2mm
17372726-1,17372726,1,55.0,14.0,14.0,mni152_2mm
17372726-1,17372726,1,26.0,-7.0,48.0,mni152_2mm
17372726-1,17372726,1,14.0,-85.0,19.0,mni152_2mm
17372726-1,17372726,1,52.0,-68.0,3.0,mni152_2mm
17372726-1,17372726,1,61.0,-24.0,34.0,mni152_2mm
17372726-1,17372726,1,-65.0,-13.0,8.0,mni152_2mm
17372726-1,17372726,1,-51.0,-3.0,50.0,mni152_2mm
17372726-1,17372726,1,0.0,-81.0,15.0,mni152_2mm
17372726-1,17372726,1,38.0,-46.0,48.0,mni152_2mm
17372726-1,17372726,1,61.0,-37.0,30.0,mni152_2mm
17499172-1,17499172,1,-31.433203696630997,-46.474372038463784,57.06605863205952,mni152_2mm
17499172-1,17499172,1,25.204176066105767,-62.59578383193143,49.96107943646743,mni152_2mm
17499172-1,17499172,1,-18.59983038033412,-60.572146726287365,52.52492883543465,mni152_2mm
17499172-1,17499172,1,-30.333612454160612,-59.32817880758978,55.900987236097464,mni152_2mm
17499172-1,17499172,1,21.023567475383288,-69.3379401192083,59.49611949589385,mni152_2mm
17499172-1,17499172,1,23.02670103901967,-56.43547263362055,47.23906827405638,mni152_2mm
17499172-1,17499172,1,-25.06460764714644,-57.86665487254132,46.79629519926476,mni152_2mm
17499172-1,17499172,1,24.111138048417562,-60.65869801559838,47.58078439709412,mni152_2mm
17499172-1,17499172,1,24.042671279346408,-76.7473377876838,32.20281062502124,mni152_2mm
17499172-1,17499172,1,-18.59587117344032,-61.62955369653793,52.613560734990614,mni152_2mm
17499172-1,17499172,1,27.419673035995565,-62.86942049098664,59.99538060516497,mni152_2mm
17499172-1,17499172,1,-17.446039070233475,-69.56843008408698,59.957332602594775,mni152_2mm
17499172-1,17499172,1,-20.83853635720648,-77.01624274670895,32.74089258283901,mni152_2mm
17499172-1,17499172,1,-10.065295627193512,-72.75204309485113,45.64193842499486,mni152_2mm
17499172-1,17499172,1,-11.161951554524162,-67.55707355519458,44.1036690446774,mni152_2mm
17499172-1,17499172,1,35.922534133985764,-66.59006109754591,52.40333499827746,mni152_2mm
17499172-1,17499172,1,19.83639602387545,-62.88478476476898,46.70137273922684,mni152_2mm
17499172-1,17499172,1,-35.85627922262299,-48.04191266085449,37.17472009377637,mni152_2mm
17499172-1,17499172,1,2.696265730634706,-44.754317817184464,48.72337812292487,mni152_2mm
17499172-1,17499172,1,42.22157094563868,-47.94663470174856,45.19148516653442,mni152_2mm
17499172-1,17499172,1,-45.54098737622179,-30.12361665781463,35.78328107800016,mni152_2mm
17499172-1,17499172,1,14.512508554728308,-72.60478561728975,45.347274495713705,mni152_2mm
17499172-1,17499172,1,43.28655321781893,-44.68234847940062,46.02069935040413,mni152_2mm
17499172-1,17499172,1,-42.22555786661026,-41.050583332922876,45.58316840934748,mni152_2mm
17590354-1,17590354,1,11.0,51.0,18.0,mni152_2mm
17590354-1,17590354,1,12.0,26.0,25.0,mni152_2mm
17590354-1,17590354,1,12.0,26.0,25.0,mni152_2mm
17590354-1,17590354,1,12.0,9.0,30.0,mni152_2mm
17590354-1,17590354,1,3.0,-27.0,11.0,mni152_2mm
17590354-1,17590354,1,12.0,27.0,27.0,mni152_2mm
17590354-1,17590354,1,6.0,37.0,15.0,mni152_2mm
17590354-1,17590354,1,11.0,52.0,5.0,mni152_2mm
17590354-1,17590354,1,11.0,51.0,18.0,mni152_2mm
17590354-1,17590354,1,12.0,9.0,30.0,mni152_2mm
17590354-1,17590354,1,12.0,13.0,27.0,mni152_2mm
17596416-1,17596416,1,40.818485961351044,55.12941578896246,43.25453053113428,mni152_2mm
17596416-1,17596416,1,3.423827885210264,69.25125862436832,50.30616697248783,mni152_2mm
17596416-1,17596416,1,18.30695771623754,76.22876552703295,42.85885487664757,mni152_2mm
17596416-1,17596416,1,19.408255444964702,74.37734252327174,46.347071273744646,mni152_2mm
17596416-1,17596416,1,21.536854800319762,72.10400795567577,44.282869407036785,mni152_2mm
17596416-1,17596416,1,1.2776852160232193,64.75183730760175,47.36255344791269,mni152_2mm
17596416-1,17596416,1,50.30680389639412,73.62072405668937,33.7884035583853,mni152_2mm
17596416-1,17596416,1,51.309326389905145,72.94182405513908,24.912221221409073,mni152_2mm
17596416-1,17596416,1,17.52628716890184,45.1560032016779,67.77768239254391,mni152_2mm
17596416-1,17596416,1,35.69146636813346,38.66341542587396,64.7679146385441,mni152_2mm
17596416-1,17596416,1,32.2779442178085,55.16385860933903,44.46494369034713,mni152_2mm
17596416-1,17596416,1,-3.895957328288376,40.11302283961279,59.52506863270044,mni152_2mm
17596416-1,17596416,1,1.1612303068526317,31.688476418324043,18.911080518770433,mni152_2mm
17596416-1,17596416,1,22.593577361461048,75.28263136545185,44.00416223318274,mni152_2mm
17596416-1,17596416,1,56.83117420374233,29.791476395131795,30.697914442720577,mni152_2mm
17596416-1,17596416,1,48.177521946536345,71.49310511813944,33.991290307869505,mni152_2mm
17596416-1,17596416,1,29.322938895655323,-2.6700810012276923,53.80981802237879,mni152_2mm
17596416-1,17596416,1,38.673025886666714,55.03094797834181,42.17223212378279,mni152_2mm
17596416-1,17596416,1,33.35084490377634,56.31333089118584,45.47142167332879,mni152_2mm
17596416-1,17596416,1,30.387921167835568,0.5942052211202355,54.639032206248515,mni152_2mm
17596416-1,17596416,1,26.133657772265174,-2.5179628731572423,56.064095163384735,mni152_2mm
17596416-1,17596416,1,31.468740267591013,-0.3711364375340793,55.82277398834211,mni152_2mm
17596416-1,17596416,1,39.70619814357408,39.291361955568156,31.21313230741882,mni152_2mm
17596416-1,17596416,1,1.4832226772495154,7.56619810149963,51.04075466621117,mni152_2mm
17596416-1,17596416,1,53.70885830029545,9.767199275869753,33.528276317566124,mni152_2mm
